lsm_a,lsm_b,class_a,class_b,same_class,spectral_cosine,band_overlap,peak_agreement,bootstrap_cooccurrence,activation_cooccurrence,provenance_overlap,substitutability,edge_weight
free_amino_acid.m00,mono_oligosaccharide.m01,free_amino_acid,mono_oligosaccharide,False,0.1660720014005095,0.03142251729596964,0.125,0.14381207301215232,0.3501794852838496,1.0,0.1922243239135049,0.12285284989834311
fatty_acid.m01,sterol_steroid.m00,fatty_acid,sterol_steroid,False,0.37685107236634546,0.004857232125118938,0.13333333333333333,0.40348133426056393,0.6845494796158933,1.0,0.3921934275110223,0.12283892555449394
free_amino_acid.m02,peptide_protein.m09,free_amino_acid,peptide_protein,False,0.1873003865713787,0.04821128413051405,0.125,0.15525247047287707,0.5052744851606332,0.0,1.0,0.12269869008674984
peptide_protein.m05,pyrimidine.m00,peptide_protein,pyrimidine,False,0.25023561030111846,0.029323266810772294,0.25,0.19417354900889836,0.24502164502164506,0.0,1.0,0.12254987350075329
free_amino_acid.m05,small_nitrogenous.m00,free_amino_acid,small_nitrogenous,False,0.25437289566715365,0.035623749030382124,0.125,0.1729725463656806,0.5861208999728924,0.0,0.7898718848039525,0.12184747601327513
peptide_protein.m08,polysaccharide.m01,peptide_protein,polysaccharide,False,0.2950763358719624,0.04682809762394034,0.125,0.26598439023416975,0.09066594379687358,0.0,1.0,0.12179314587326134
phosphate_metabolite.m00,sulfur_thiol_cofactor.m00,phosphate_metabolite,sulfur_thiol_cofactor,False,0.6301958870489782,0.03442580459138307,0.0,0.6103035876297227,0.7428423568841027,1.0,0.728998135342652,0.1217055361277062
acylglycerol.m00,phosphate_metabolite.m00,acylglycerol,phosphate_metabolite,False,0.3558899890162295,0.05088041667172666,0.13333333333333333,0.33296186935134675,0.0,1.0,1.0,0.12133910990348316
chromophore_pigment.m01,fatty_acid.m00,chromophore_pigment,fatty_acid,False,0.1533996780582136,0.08677133528031378,0.375,0.14912203839778052,0.0,1.0,1.0,0.1213095312788464
free_amino_acid.m04,sulfur_thiol_cofactor.m00,free_amino_acid,sulfur_thiol_cofactor,False,0.3339571466547814,0.031791729252720675,0.125,0.2800757373349817,0.6130773717111478,0.0,0.261411430117633,0.12090061145059713
free_amino_acid.m01,pyrimidine.m00,free_amino_acid,pyrimidine,False,0.1580101773461016,0.02158206405904807,0.125,0.1163576939373885,0.3147588654230021,1.0,0.6960491084756135,0.12070570847805154
fatty_acid.m00,peptide_protein.m06,fatty_acid,peptide_protein,False,0.2528988250352865,0.029470851120314622,0.125,0.2125880398400888,0.500585688820983,0.0,1.0,0.12065704948138821
fatty_acid.m04,peptide_protein.m02,fatty_acid,peptide_protein,False,0.28673829391769046,0.03723893176872936,0.125,0.2404976139908693,0.17565900260397413,0.0,1.0,0.12034182739240573
free_amino_acid.m05,peptide_protein.m03,free_amino_acid,peptide_protein,False,0.27512921341988444,0.049463493999828245,0.125,0.16088510091853314,0.568266016083853,0.0,0.28424371096022727,0.11962354542568697
chromophore_pigment.m00,peptide_protein.m09,chromophore_pigment,peptide_protein,False,0.1368641020763684,0.0676430295516519,0.16666666666666666,0.09711958974132516,0.587901788281295,0.0,0.6789964371639133,0.11920768086563785
acylglycerol.m01,free_amino_acid.m00,acylglycerol,free_amino_acid,False,0.23087251256619293,0.014768274656910788,0.26666666666666666,0.20962061673802032,0.030240600639082616,1.0,1.0,0.1188984892266525
mono_oligosaccharide.m01,peptide_protein.m09,mono_oligosaccharide,peptide_protein,False,0.16399763553233782,0.057509769669216684,0.125,0.1493035670221587,0.3218298463080247,0.0,1.0,0.11866225184249113
peptide_protein.m04,polysaccharide.m00,peptide_protein,polysaccharide,False,0.4271862198952088,0.03559313032453262,0.25,0.3328541196295603,0.08568142799641851,0.0,0.19183849047122734,0.11846125501234968
peptide_protein.m03,small_nitrogenous.m00,peptide_protein,small_nitrogenous,False,0.21267699237994303,0.02547163655184942,0.125,0.1513626821548044,0.3560281590642122,1.0,0.11700864157918102,0.11764348115292599
fatty_acid.m04,small_nitrogenous.m00,fatty_acid,small_nitrogenous,False,0.16827137606833475,0.08441874770855896,0.25,0.16857887188585585,0.0,1.0,1.0,0.11763139527438117
mono_oligosaccharide.m02,sterol_steroid.m02,mono_oligosaccharide,sterol_steroid,False,0.27845246816509106,0.11197919428500777,0.0,0.26315157728979627,0.35981336816251425,1.0,1.0,0.11745545052133831
peptide_protein.m01,purine.m01,peptide_protein,purine,False,0.22992702949325408,0.029523688674735322,0.125,0.17824218010919518,0.6054149519045156,0.0,0.9796813780544691,0.1173174282991947
peptide_protein.m04,small_nitrogenous.m00,peptide_protein,small_nitrogenous,False,0.26200076402068356,0.043714510555119566,0.125,0.20802625983581674,0.27170211192981597,0.0,0.4806065248417358,0.11685825863157362
acylglycerol.m00,mono_oligosaccharide.m03,acylglycerol,mono_oligosaccharide,False,0.31882462373707127,0.06095378111474738,0.13333333333333333,0.22063941088419456,0.0,1.0,1.0,0.11674917163860128
fatty_acid.m01,nucleic_acid_polymer.m00,fatty_acid,nucleic_acid_polymer,False,0.2338032581659393,0.010390405577659623,0.13333333333333333,0.23418365206970984,0.16271963330786862,1.0,0.8465645337209662,0.11641596330977544
polysaccharide.m00,sterol_steroid.m00,polysaccharide,sterol_steroid,False,0.37624960915207634,0.05041656652412279,0.125,0.3514545780188903,0.0,1.0,0.6124311872760685,0.11637538761200278
purine.m00,pyrimidine.m00,purine,pyrimidine,False,0.36403252153834564,0.10424927280819381,0.0,0.29011323977883424,0.6046887963396503,1.0,0.322397249791653,0.11617796171736257
polysaccharide.m00,polysaccharide.m01,polysaccharide,polysaccharide,True,0.5561435761429561,0.026845082186819004,0.125,0.5180286839946647,0.740723034081668,1.0,0.0,0.11612045467184137
peptide_protein.m05,purine.m01,peptide_protein,purine,False,0.27698573051048103,0.020495373412974256,0.25,0.2729232546744802,0.24529436407994284,0.0,0.6849833041682579,0.11588821569884983
peptide_protein.m08,small_nitrogenous.m00,peptide_protein,small_nitrogenous,False,0.27344336398684166,0.020753878889589933,0.25,0.22152899739039064,0.3514477931935238,0.0,0.6438336542621755,0.1157756786064892
chromophore_pigment.m01,peptide_protein.m02,chromophore_pigment,peptide_protein,False,0.16268248847688987,0.09087392598859788,0.125,0.14206741632434028,0.28792068146906863,0.0,0.29575766497851297,0.1154275680314013
carboxylic_acid_metabolite.m00,mono_oligosaccharide.m00,carboxylic_acid_metabolite,mono_oligosaccharide,False,0.2812110460733618,0.01297784912542265,0.125,0.2221695388433117,0.16310735437870164,1.0,0.3634245619367604,0.11532809445428714
peptide_protein.m00,small_nitrogenous.m00,peptide_protein,small_nitrogenous,False,0.26835615118426837,0.023461845220352613,0.125,0.2658936457563506,0.37006169036529574,0.0,0.843777113825923,0.11376947002658605
fatty_acid.m00,peptide_protein.m01,fatty_acid,peptide_protein,False,0.24069709310720658,0.2455939301694304,0.125,0.28017967280355544,0.0,0.0,1.0,0.11363197938972334
fatty_acid.m04,mono_oligosaccharide.m05,fatty_acid,mono_oligosaccharide,False,0.197526061720785,0.11273773177424337,0.125,0.13226841479446508,0.0,1.0,1.0,0.11347419968481795
acylglycerol.m00,carboxylic_acid_metabolite.m00,acylglycerol,carboxylic_acid_metabolite,False,0.4766786485319543,0.0019063207848064117,0.26666666666666666,0.26163946730142995,0.5286691802820835,1.0,1.0,0.11338701785121254
peptide_protein.m08,pyrimidine.m00,peptide_protein,pyrimidine,False,0.2851184454069944,0.030628088019184076,0.125,0.1732291493756447,0.2456525132046954,0.0,1.0,0.11269296448917979
acylglycerol.m02,nucleic_acid_polymer.m00,acylglycerol,nucleic_acid_polymer,False,0.27032369746422297,0.0555299641293502,0.125,0.2703848681018131,0.0,1.0,1.0,0.11267888256411368
mono_oligosaccharide.m04,nucleic_acid_polymer.m00,mono_oligosaccharide,nucleic_acid_polymer,False,0.48128731173008965,0.05274373303142676,0.0,0.31933518011130263,0.412964012584506,1.0,0.9318315980477254,0.11250856294161887
peptide_protein.m03,sterol_steroid.m00,peptide_protein,sterol_steroid,False,0.3722888699245344,0.046599350431778035,0.125,0.2676271792686177,0.001394810123462875,1.0,0.5683823013340575,0.11216376385775238
chromophore_pigment.m00,pyrimidine.m00,chromophore_pigment,pyrimidine,False,0.108252711773382,0.026924588343398947,0.16666666666666666,0.09671562548184548,0.3629512802188324,1.0,0.2985655901587079,0.11194782047512204
fatty_acid.m01,phosphate_metabolite.m00,fatty_acid,phosphate_metabolite,False,0.24826422267713188,0.07505008292715715,0.13333333333333333,0.2351880905391098,0.0,1.0,0.576669721461902,0.1117806024674435
mono_oligosaccharide.m01,peptide_protein.m02,mono_oligosaccharide,peptide_protein,False,0.4386779597912289,0.009741033820910029,0.125,0.33776677993480353,0.7879264315696953,0.0,0.7654611917496646,0.11154506283150796
chromophore_pigment.m01,mono_oligosaccharide.m01,chromophore_pigment,mono_oligosaccharide,False,0.14278578185508964,0.009084947792813753,0.25,0.15108492985157226,0.3076188833304583,1.0,0.8072761479445811,0.11132566200992151
chromophore_pigment.m01,fatty_acid.m04,chromophore_pigment,fatty_acid,False,0.14991908518572802,0.07932534280707514,0.25,0.14990175309322806,0.0,1.0,1.0,0.11119528752979752
free_amino_acid.m05,peptide_protein.m00,free_amino_acid,peptide_protein,False,0.21223061677294375,0.09606480934651937,0.125,0.12835681962196724,0.03395680852986356,0.0,1.0,0.1108905963988386
mono_oligosaccharide.m02,peptide_protein.m00,mono_oligosaccharide,peptide_protein,False,0.25847605571838966,0.09890802631293795,0.125,0.23309559464441929,0.008554506846726963,0.0,1.0,0.11070775835414896
acylglycerol.m00,small_nitrogenous.m00,acylglycerol,small_nitrogenous,False,0.19447310688294647,0.01636076921058827,0.13333333333333333,0.19299778304074447,0.051338541281615295,1.0,0.965903357333319,0.11023873440077028
acylglycerol.m01,sulfur_thiol_cofactor.m01,acylglycerol,sulfur_thiol_cofactor,False,0.20455004457688744,0.007913560046195802,0.13333333333333333,0.20658166480782011,0.36919096084181474,1.0,0.6563692404999765,0.10995054733591134
acylglycerol.m01,phosphate_metabolite.m00,acylglycerol,phosphate_metabolite,False,0.24542399787893313,0.061860372380545384,0.13333333333333333,0.2347097370834188,0.0,1.0,0.7345440974488621,0.10883254914883927
acylglycerol.m02,mono_oligosaccharide.m01,acylglycerol,mono_oligosaccharide,False,0.21110939300105763,0.008195587936244902,0.25,0.19638915335982468,0.0781800110073355,1.0,1.0,0.10870880926171078
peptide_protein.m01,peptide_protein.m03,peptide_protein,peptide_protein,True,0.3143404412690008,0.2166230893924179,0.125,0.25133289070934756,0.5712922118994226,0.0,0.0,0.10806025032890366
fatty_acid.m01,peptide_protein.m03,fatty_acid,peptide_protein,False,0.20676222087014115,0.08463200574867356,0.26666666666666666,0.14082655033604582,0.0,1.0,0.33485056540231833,0.10805901158378413
peptide_protein.m09,purine.m01,peptide_protein,purine,False,0.30898130983092437,0.014343340675790668,0.125,0.20328063730068946,0.6986815840705785,0.0,1.0,0.10772781566928062
free_amino_acid.m02,free_amino_acid.m05,free_amino_acid,free_amino_acid,True,0.3063427268708049,0.16323501246886946,0.25,0.18689130060036246,0.6306825369443966,0.0,0.0,0.107363160810713
acylglycerol.m01,peptide_protein.m03,acylglycerol,peptide_protein,False,0.21721192671728734,0.07290828694563092,0.26666666666666666,0.14681126014864843,0.0,1.0,0.3854672786938956,0.10729486155250745
acylglycerol.m00,mono_oligosaccharide.m01,acylglycerol,mono_oligosaccharide,False,0.2761681207069754,0.004683268902020735,0.26666666666666666,0.25613375080235373,0.09789464172765881,1.0,1.0,0.1071798650664302
fatty_acid.m02,peptide_protein.m03,fatty_acid,peptide_protein,False,0.36594677642079393,0.010803482682225836,0.125,0.26820055225869716,0.060058979603571636,1.0,0.32805294647846284,0.10698728620607582
fatty_acid.m01,free_amino_acid.m03,fatty_acid,free_amino_acid,False,0.1510128089729911,0.01558382347121581,0.13333333333333333,0.10503270020455654,0.19866269088280475,1.0,0.8589257869623069,0.10693452576966914
nucleic_acid_polymer.m00,small_nitrogenous.m00,nucleic_acid_polymer,small_nitrogenous,False,0.2783221212014616,0.09148646059503418,0.0,0.26748118927841164,0.4101119626736325,1.0,0.549509083581755,0.10681456343507285
fatty_acid.m03,mono_oligosaccharide.m05,fatty_acid,mono_oligosaccharide,False,0.19712922117755935,0.061932696559803775,0.2857142857142857,0.10320845684594922,0.0,1.0,1.0,0.1065067872929996
fatty_acid.m04,nucleic_acid_polymer.m00,fatty_acid,nucleic_acid_polymer,False,0.29109128414886437,0.03963031400582646,0.125,0.2947509070397827,0.0,1.0,1.0,0.10647986534126662
peptide_protein.m06,peptide_protein.m09,peptide_protein,peptide_protein,True,0.3209026379712533,0.20570696581044387,0.25,0.23485840076749354,0.20466908170892995,0.0,0.0,0.10617054515282355
peptide_protein.m05,polysaccharide.m01,peptide_protein,polysaccharide,False,0.35072882109779335,0.01070589605454223,0.375,0.2996688634909595,0.1039503191305848,0.0,1.0,0.10609222622088156
peptide_protein.m06,polysaccharide.m00,peptide_protein,polysaccharide,False,0.34617706971815915,0.032798556798034784,0.375,0.29976087133564044,0.02058043158612419,0.0,0.2883597830259026,0.10514368442192555
acylglycerol.m02,chromophore_pigment.m01,acylglycerol,chromophore_pigment,False,0.1469733849423365,0.06475391089101121,0.25,0.14810527460950068,0.0,1.0,1.0,0.10508502219292867
phospholipid_sphingolipid.m00,small_nitrogenous.m00,phospholipid_sphingolipid,small_nitrogenous,False,0.19930503150337522,0.03817329324149946,0.125,0.1958339768351944,0.04289082201795675,1.0,0.08834422860267793,0.1050793852576035
free_amino_acid.m02,sterol_steroid.m01,free_amino_acid,sterol_steroid,False,0.21445236083475133,0.11299045380838696,0.0,0.18442620215163744,0.33011327698234727,1.0,1.0,0.10501861759427943
mono_oligosaccharide.m02,phospholipid_sphingolipid.m01,mono_oligosaccharide,phospholipid_sphingolipid,False,0.5271095087513524,0.03420455250591067,0.0,0.38040745671270687,0.6934637784732662,1.0,0.5135842052844479,0.10473746194893592
mono_oligosaccharide.m02,peptide_protein.m01,mono_oligosaccharide,peptide_protein,False,0.2687511648245722,0.015987822656233153,0.125,0.22472465683641252,0.4788733088543336,0.0,0.9461480349398695,0.10464524153834062
peptide_protein.m06,phospholipid_sphingolipid.m00,peptide_protein,phospholipid_sphingolipid,False,0.5372373432081357,0.005671014542569596,0.125,0.4220815685310528,0.6952808102713226,0.0,0.8425870576297724,0.10460968433894575
mono_oligosaccharide.m03,peptide_protein.m00,mono_oligosaccharide,peptide_protein,False,0.33305534806725623,0.10287532618444814,0.25,0.22001214158309543,0.0,0.0,1.0,0.10438523835561811
fatty_acid.m00,free_amino_acid.m02,fatty_acid,free_amino_acid,False,0.1902591930614196,0.07427385986211296,0.125,0.1582577040240546,0.0,1.0,1.0,0.1042363894028068
fatty_acid.m01,polysaccharide.m00,fatty_acid,polysaccharide,False,0.1971925669056707,0.027296452536356704,0.5333333333333333,0.19440885882775885,0.0,1.0,0.9399751150360732,0.10415341468213139
peptide_protein.m08,sterol_steroid.m01,peptide_protein,sterol_steroid,False,0.2504080407874949,0.02025049803570137,0.125,0.26719090868702006,0.40008378718056137,0.0,0.5181025162357658,0.1038855157240247
fatty_acid.m01,fatty_acid.m02,fatty_acid,fatty_acid,True,0.21917237849251878,0.07049642881020601,0.13333333333333333,0.21489947887649277,0.47269934366708566,1.0,0.0,0.10380865358335749
fatty_acid.m03,sulfur_thiol_cofactor.m00,fatty_acid,sulfur_thiol_cofactor,False,0.4292924235840752,0.04967906692704221,0.0,0.4020597054608415,0.20382463835974274,1.0,0.8620087473016727,0.103684639068336
fatty_acid.m01,mono_oligosaccharide.m03,fatty_acid,mono_oligosaccharide,False,0.2251109579297424,0.048610457314977255,0.26666666666666666,0.11366406928554627,0.0,1.0,1.0,0.10337143466710025
acylglycerol.m02,sterol_steroid.m01,acylglycerol,sterol_steroid,False,0.20660312085413518,0.15321774031224528,0.0,0.21554657839769253,0.10723280514551863,1.0,1.0,0.10290075835601685
acylglycerol.m00,nucleic_acid_polymer.m00,acylglycerol,nucleic_acid_polymer,False,0.2826019341713814,0.03439255460363812,0.13333333333333333,0.28011016211007184,0.0,1.0,1.0,0.10237437775273647
acylglycerol.m01,polysaccharide.m00,acylglycerol,polysaccharide,False,0.202231371068692,0.03612962917028705,0.26666666666666666,0.19753651647662063,0.0,1.0,1.0,0.10206527257315393
phospholipid_sphingolipid.m00,sterol_steroid.m01,phospholipid_sphingolipid,sterol_steroid,False,0.2779374366061653,0.19185676643885838,0.0,0.28309705173699434,0.16160904244395707,1.0,0.12589070864537039,0.10189900074469659
free_amino_acid.m06,peptide_protein.m02,free_amino_acid,peptide_protein,False,0.34192583238856844,0.021110281173713965,0.125,0.23264775575009272,0.44021620378356624,0.0,0.22643909848704866,0.10169812905139448
acylglycerol.m02,mono_oligosaccharide.m04,acylglycerol,mono_oligosaccharide,False,0.3754215796661375,0.04287137416623515,0.0,0.26217555192466147,0.5159466719239015,1.0,1.0,0.10162370111994933
phosphate_metabolite.m00,sulfur_thiol_cofactor.m01,phosphate_metabolite,sulfur_thiol_cofactor,False,0.4045765528529953,0.0023930885693335046,0.125,0.3896293763808069,0.5581096954910997,1.0,0.4012690648000625,0.10099261457192436
acylglycerol.m02,peptide_protein.m01,acylglycerol,peptide_protein,False,0.21191672613963627,0.1788738433198232,0.125,0.2537553141110031,0.0,0.0,1.0,0.10082506964150503
peptide_protein.m02,peptide_protein.m03,peptide_protein,peptide_protein,True,0.3638237870783085,0.08744385308370614,0.25,0.2512475194367265,0.7265712149962626,0.0,0.0,0.10079630848854448
free_amino_acid.m02,phosphate_metabolite.m00,free_amino_acid,phosphate_metabolite,False,0.30803874906696666,0.06595302186934916,0.0,0.25182446140293824,0.641190435118329,1.0,0.37346140508331527,0.10014233377879554
mono_oligosaccharide.m01,mono_oligosaccharide.m05,mono_oligosaccharide,mono_oligosaccharide,True,0.25254031089050644,0.03890860026018641,0.25,0.16534947807488057,0.6275347675727184,1.0,0.0,0.10004439189347232
